id;сотрудник;должность;команда;грейд;создан;навык;компетенция;домен;дата;оценка_;оценка;соответствие;Дата последней оценки;Соответствие по последней дате;План развития (оценка)Дата когда должен получить??;Запрос на обучение (да/нет);Рост уровня навыков;Вовлеченость (уровень навыка растет по времени);Key-people(рандом);Сильные навыки (да/нет)(Подтвержден руководителем);Пройденные оценки (Навык прошел проверку руководителя)(да/нет)
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Разработка мобильных приложений Android;Навыки разработки программного обеспечения;Hard skills;2023-06-14 00:00:00;3;Базовый;нет;2024-08-05 00:00:00;; ;да;да;да; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Разработка мобильных приложений Android;Навыки разработки программного обеспечения;Hard skills;2023-07-09 00:00:00;3;Базовый;нет;2024-08-05 00:00:00;; ; ; ; ; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Разработка мобильных приложений Android;Навыки разработки программного обеспечения;Hard skills;2023-05-06 00:00:00;4;Уверенный;нет;2024-08-05 00:00:00;;да; ; ;да; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Разработка мобильных приложений Android;Навыки разработки программного обеспечения;Hard skills;2023-04-28 00:00:00;4;Уверенный;нет;2024-08-05 00:00:00;нет; ;да; ; ;да; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Разработка мобильных приложений iOS;Навыки разработки программного обеспечения;Hard skills;2023-11-26 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;; ;да; ; ;да;да;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Разработка мобильных приложений iOS;Навыки разработки программного обеспечения;Hard skills;2023-06-12 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;; ;да;да;да; ;да;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Разработка мобильных приложений iOS;Навыки разработки программного обеспечения;Hard skills;2023-05-06 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;;да;да;да;да; ;да;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Разработка мобильных приложений iOS;Навыки разработки программного обеспечения;Hard skills;2023-04-30 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;да; ; ; ; ; ;да;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Решение проблем;Лидерские качества;Soft skills;2023-12-13 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;; ; ; ; ; ;да;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Решение проблем;Лидерские качества;Soft skills;2023-01-18 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;; ;да;да;да; ;да;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Решение проблем;Лидерские качества;Soft skills;2023-07-15 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;; ; ;да;да; ;да;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Решение проблем;Лидерские качества;Soft skills;2023-03-28 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;да; ; ; ; ; ;да;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Соблюдение сроков;Тайм-менеджмент;Soft skills;2023-06-15 00:00:00;3;Базовый;нет;2024-08-05 00:00:00;; ; ;да;да; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Соблюдение сроков;Тайм-менеджмент;Soft skills;2023-03-31 00:00:00;4;Уверенный;нет;2024-08-05 00:00:00;; ; ; ; ; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Соблюдение сроков;Тайм-менеджмент;Soft skills;2023-08-20 00:00:00;4;Уверенный;нет;2024-08-05 00:00:00;; ;да; ; ; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Соблюдение сроков;Тайм-менеджмент;Soft skills;2023-09-18 00:00:00;4;Уверенный;нет;2024-08-05 00:00:00;нет;да; ;да;да; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Управление проектом;Лидерские качества;Soft skills;2023-01-10 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;; ; ; ; ; ;да;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Управление проектом;Лидерские качества;Soft skills;2023-07-09 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;;да; ; ;да; ;да;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Управление проектом;Лидерские качества;Soft skills;2023-03-24 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;; ;да;да;да;да;да;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Управление проектом;Лидерские качества;Soft skills;2023-06-02 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;да; ;да; ; ; ;да;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Эмоциональный интеллект;Лидерские качества;Soft skills;2023-04-26 00:00:00;4;Уверенный;да;2024-08-05 00:00:00;; ; ; ; ; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Эмоциональный интеллект;Лидерские качества;Soft skills;2023-01-24 00:00:00;4;Уверенный;да;2024-08-05 00:00:00;; ; ; ; ; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Эмоциональный интеллект;Лидерские качества;Soft skills;2023-09-03 00:00:00;4;Уверенный;да;2024-08-05 00:00:00;;да; ; ;да; ; ;да
95;Пирогов Артемий;Тимлид;Core;Senior;2022-11-16 00:00:00;Эмоциональный интеллект;Лидерские качества;Soft skills;2023-10-19 00:00:00;4;Уверенный;да;2024-08-05 00:00:00;да; ; ; ; ; ; ;да
34;Плотникова Варвара;Менеджер продукта;ФЛ;Middle;2023-04-18 00:00:00;Asana;Навыки работы с системами управления проектами;Hard skills;2023-08-01 00:00:00;4;Уверенный;да;2024-08-05 00:00:00;; ;да;да;да;да; ;да
34;Плотникова Варвара;Менеджер продукта;ФЛ;Middle;2023-04-18 00:00:00;Asana;Навыки работы с системами управления проектами;Hard skills;2023-04-03 00:00:00;4;Уверенный;да;2024-08-05 00:00:00;; ; ;да;да; ; ;да
34;Плотникова Варвара;Менеджер продукта;ФЛ;Middle;2023-04-18 00:00:00;Asana;Навыки работы с системами управления проектами;Hard skills;2023-03-07 00:00:00;4;Уверенный;да;2024-08-05 00:00:00;да; ; ;да;да; ; ; 
34;Плотникова Варвара;Менеджер продукта;ФЛ;Middle;2023-04-18 00:00:00;C++;Знание языков программирования.;Hard skills;2023-12-03 00:00:00;3;Базовый;нет;2024-08-05 00:00:00;; ;да; ; ; ; ; 
34;Плотникова Варвара;Менеджер продукта;ФЛ;Middle;2023-04-18 00:00:00;C++;Знание языков программирования.;Hard skills;2023-03-06 00:00:00;4;Уверенный;да;2024-08-05 00:00:00;; ; ; ; ;да; ; 
34;Плотникова Варвара;Менеджер продукта;ФЛ;Middle;2023-04-18 00:00:00;C++;Знание языков программирования.;Hard skills;2023-10-12 00:00:00;4;Уверенный;да;2024-08-05 00:00:00;да;да;да;да;да; ; ;да
34;Плотникова Варвара;Менеджер продукта;ФЛ;Middle;2023-04-18 00:00:00;Clickhouse;Умение работать с базами данных;Hard skills;2023-08-12 00:00:00;4;Уверенный;да;2024-08-05 00:00:00;; ; ;да;да; ; ;да
34;Плотникова Варвара;Менеджер продукта;ФЛ;Middle;2023-04-18 00:00:00;Clickhouse;Умение работать с базами данных;Hard skills;2023-01-06 00:00:00;4;Уверенный;да;2024-08-05 00:00:00;; ; ;да;да; ; ;да
34;Плотникова Варвара;Менеджер продукта;ФЛ;Middle;2023-04-18 00:00:00;Clickhouse;Умение работать с базами данных;Hard skills;2023-11-10 00:00:00;4;Уверенный;да;2024-08-05 00:00:00;да;да; ; ;да; ; ;да
34;Плотникова Варвара;Менеджер продукта;ФЛ;Middle;2023-04-18 00:00:00;CorelDraw;Навык работы с графическими редакторами;Hard skills;2023-11-19 00:00:00;4;Уверенный;да;2024-08-05 00:00:00;;да; ;да;да; ; ;да
34;Плотникова Варвара;Менеджер продукта;ФЛ;Middle;2023-04-18 00:00:00;CorelDraw;Навык работы с графическими редакторами;Hard skills;2023-06-10 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;; ;да; ; ; ;да;да
34;Плотникова Варвара;Менеджер продукта;ФЛ;Middle;2023-04-18 00:00:00;CorelDraw;Навык работы с графическими редакторами;Hard skills;2023-04-12 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;да; ; ;да;да; ;да;да
34;Плотникова Варвара;Менеджер продукта;ФЛ;Middle;2023-04-18 00:00:00;Java;Знание языков программирования.;Hard skills;2023-01-15 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;; ;да;да;да; ;да;да
34;Плотникова Варвара;Менеджер продукта;ФЛ;Middle;2023-04-18 00:00:00;Java;Знание языков программирования.;Hard skills;2023-10-29 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;; ;да;да;да; ;да;да
34;Плотникова Варвара;Менеджер продукта;ФЛ;Middle;2023-04-18 00:00:00;Java;Знание языков программирования.;Hard skills;2023-03-02 00:00:00;5;Экспертный;да;2024-08-05 00:00:00;да; ; ; ; ; ;да;да
34;Плотникова Варвара;Менеджер продукта;ФЛ;Middle;2023-04-18 00:00:00;Jira;Навыки работы с системами управления проектами;Hard skills;2023-07-09 00:00:00;3;Базовый;нет;2024-08-05 00:00:00;; ;да; ; ; ; ;да
34;Плотникова Варвара;Менеджер продукта;ФЛ;Middle;2023-04-18 00:00:00;Jira;Навыки работы с системами управления проектами;Hard skills;2023-08-10 00:00:00;3;Базовый;нет;2024-08-05 00:00:00;; ; ;да;да;да; ;да
34;Плотникова Варвара;Менеджер продукта;ФЛ;Middle;2023-04-18 00:00:00;Jira;Навыки работы с системами управления проектами;Hard skills;2023-01-26 00:00:00;4;Уверенный;да;2024-08-05 00:00:00;да; ; ;да;да; ; ; 
